# ID	x	y	Flux	Bkg	m
1.6560e+03	4.0500e+02	3.4600e+03	1.1090e+03	3.4270e+03	1.7688e+01
1.6570e+03	1.7660e+03	4.0170e+03	1.1620e+03	3.4290e+03	1.7637e+01
1.6580e+03	2.3700e+02	8.5600e+02	1.2235e+03	3.4405e+03	1.7581e+01
1.6590e+03	4.3000e+02	2.4270e+03	1.0860e+03	3.4200e+03	1.7710e+01
1.6600e+03	3.8900e+02	2.5280e+03	1.2520e+03	3.4240e+03	1.7556e+01
1.6610e+03	1.5750e+03	3.9240e+03	1.3600e+03	3.4290e+03	1.7466e+01
1.6620e+03	1.8010e+03	4.2390e+03	1.2400e+03	3.4160e+03	1.7566e+01
1.6630e+03	7.5100e+02	2.6900e+03	1.2110e+03	3.4240e+03	1.7592e+01
1.6640e+03	1.8110e+03	4.4310e+03	1.3040e+03	3.4180e+03	1.7512e+01
1.6650e+03	1.0110e+03	3.7300e+02	1.0560e+03	3.4290e+03	1.7741e+01
1.6660e+03	1.2670e+03	2.7110e+03	1.1800e+03	3.4280e+03	1.7620e+01
1.6670e+03	1.2600e+03	3.5610e+03	8.6500e+02	3.4390e+03	1.7957e+01
1.6680e+03	1.6050e+03	3.5900e+03	9.7600e+02	3.4370e+03	1.7826e+01
1.6690e+03	1.3500e+02	1.3580e+03	1.2700e+03	3.4190e+03	1.7540e+01
1.6700e+03	9.2000e+02	2.4990e+03	1.0495e+03	3.4215e+03	1.7748e+01
1.6710e+03	1.0860e+03	3.6430e+03	1.2020e+03	3.4290e+03	1.7600e+01
1.6720e+03	2.1690e+03	1.6360e+03	1.0450e+03	3.4210e+03	1.7752e+01
1.6730e+03	1.0830e+03	2.1060e+03	1.3200e+03	3.4180e+03	1.7499e+01
1.6740e+03	1.3970e+03	2.1280e+03	1.0690e+03	3.4200e+03	1.7728e+01
1.6750e+03	1.8600e+02	2.6960e+03	1.0850e+03	3.4220e+03	1.7711e+01
1.6760e+03	4.7700e+02	3.4620e+03	1.6350e+03	3.4240e+03	1.7266e+01
1.6770e+03	1.0210e+03	4.2000e+03	1.2010e+03	3.4190e+03	1.7601e+01
